partId: RUsi7 elements: 32 threads: 128 kernel: shared elapsed time: 0.026496
partId: RUsi7 elements: 32 threads: 128 kernel: shared elapsed time: 0.023552
partId: RUsi7 elements: 32 threads: 128 kernel: shared elapsed time: 0.02752
partId: RUsi7 elements: 32 threads: 128 kernel: shared elapsed time: 0.024576
partId: RUsi7 elements: 32 threads: 128 kernel: shared elapsed time: 0.024736
partId: RUsi7 elements: 64 threads: 128 kernel: shared elapsed time: 0.026112
partId: RUsi7 elements: 64 threads: 128 kernel: shared elapsed time: 0.048256
partId: RUsi7 elements: 64 threads: 128 kernel: shared elapsed time: 0.027424
partId: RUsi7 elements: 64 threads: 128 kernel: shared elapsed time: 0.026656
partId: RUsi7 elements: 64 threads: 128 kernel: shared elapsed time: 0.026112
partId: RUsi7 elements: 64 threads: 128 kernel: shared elapsed time: 0.02768
partId: RUsi7 elements: 64 threads: 128 kernel: shared elapsed time: 0.025856
partId: RUsi7 elements: 64 threads: 128 kernel: shared elapsed time: 0.02736
partId: RUsi7 elements: 1 threads: 128 kernel: register elapsed time: 0.03072
partId: RUsi7 elements: 1 threads: 128 kernel: register elapsed time: 0.033792
partId: RUsi7 elements: 1 threads: 128 kernel: register elapsed time: 0.028672
partId: RUsi7 elements: 1 threads: 128 kernel: register elapsed time: 0.03376
partId: RUsi7 elements: 1 threads: 128 kernel: register elapsed time: 0.032768
partId: RUsi7 elements: 1 threads: 128 kernel: register elapsed time: 0.029696
partId: RUsi7 elements: 1 threads: 128 kernel: register elapsed time: 0.033792
partId: RUsi7 elements: 1 threads: 128 kernel: register elapsed time: 0.033792
partId: RUsi7 elements: 2 threads: 128 kernel: register elapsed time: 0.033792
partId: RUsi7 elements: 2 threads: 128 kernel: register elapsed time: 0.028704
partId: RUsi7 elements: 2 threads: 128 kernel: register elapsed time: 0.03072
partId: RUsi7 elements: 2 threads: 128 kernel: register elapsed time: 0.031552
partId: RUsi7 elements: 2 threads: 128 kernel: register elapsed time: 0.028704
partId: RUsi7 elements: 2 threads: 128 kernel: register elapsed time: 0.028672
partId: RUsi7 elements: 2 threads: 128 kernel: register elapsed time: 0.030912
partId: RUsi7 elements: 2 threads: 128 kernel: register elapsed time: 0.029696
partId: RUsi7 elements: 4 threads: 128 kernel: register elapsed time: 0.033696
partId: RUsi7 elements: 4 threads: 128 kernel: register elapsed time: 0.034816
partId: RUsi7 elements: 4 threads: 128 kernel: register elapsed time: 0.036864
partId: RUsi7 elements: 4 threads: 128 kernel: register elapsed time: 0.03584
partId: RUsi7 elements: 4 threads: 128 kernel: register elapsed time: 0.03584
partId: RUsi7 elements: 4 threads: 128 kernel: register elapsed time: 0.03584
partId: RUsi7 elements: 4 threads: 128 kernel: register elapsed time: 0.034816
partId: RUsi7 elements: 4 threads: 128 kernel: register elapsed time: 0.033792
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.032768
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.035904
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.03584
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.036864
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.039904
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.034624
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.032736
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.036864
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.033632
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.037888
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.031744
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.03584
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.036
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.03584
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.036864
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.036832
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.036704
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.03584
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.03584
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.03584
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.036864
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.036864
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.037024
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.032768
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.036672
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.037536
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.03856
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.038016
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.035392
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.037728
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.037376
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.038272
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.017408
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.017536
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.017344
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.01536
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.017408
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.017408
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.017408
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.01536
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.015392
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.016384
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.01648
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.016384
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.017408
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.016384
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.034784
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.01728
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.016512
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.017408
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.016384
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.017408
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.016512
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.017408
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.01728
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.017408
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.018336
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.017408
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.017408
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.0184
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.016384
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.016288
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.01728
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.018272
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.017408
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.017408
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.016512
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.0184
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.014336
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.014336
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.016384
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.016384
